Thickness,BedTop,GS,SectName,SectLoc,UTM_E,UTM_N,BedNumber,Reservoir,Amalg,PlanarLaminations,RippleLaminations,CrossBedding,ClimbingRipples,NestedScourfills,RipUpClasts,DishStructures,WavyLaminations,ImbricatedClasts,Facies,FaciesBlockNum,Element,ElementBlockNum,ElementSet,ElementSetBlockNum,BedThick,BedMeanGS,BedMaxGS,FaciesThick,FaciesMeanGS,FaciesNetGross,ElementThick,ElementMeanGS,ElementSetThick,ElementSetMeanGS,ElementSetNetGross
27.11,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.12,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.13,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.14,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.15,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.16,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.17,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.18,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.19,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.2,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.21,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.22,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.23,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.24,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.25,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.26,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.27,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.28,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.29,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.3,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.31,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.32,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.33,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.34,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.35,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.36,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.37,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.38,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.39,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.4,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.41,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.42,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.43,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.44,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.45,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.46,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.47,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.48,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.49,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.5,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.51,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.52,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.53,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.54,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.55,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.56,0,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.57,1,0.034944677,MaudBay,NWMayneIsland,478545,5413334,68,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.65,0.034944677,0.034944677,,,,,,,,
27.58,0,0.515667212,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.59,0,0.515667212,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.6,0,0.515667212,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.61,0,0.515667212,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.62,0,0.515667212,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.63,0,0.416893479,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.64,0,0.318119747,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.65,0,0.269369747,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.66,0,0.269369747,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.67,0,0.269369747,MaudBay,NWMayneIsland,478545,5413334,69,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.68,1,0.269369747,MaudBay,NWMayneIsland,478545,5413334,69,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.11,0.399166206,0.515667212,,,,,,,,
27.69,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.7,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.71,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.72,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.73,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.74,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.75,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.76,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.77,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.78,0,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.79,1,0.036458427,MaudBay,NWMayneIsland,478545,5413334,70,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.11,0.036458427,0.036458427,,,,,,,,
27.8,0,0.720795417,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.81,0,0.720795417,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.82,0,0.720795417,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.83,0,0.720795417,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.84,0,0.718312056,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.85,0,0.715828695,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.86,0,0.713345334,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.87,0,0.710861973,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.88,0,0.708378612,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.89,0,0.705895251,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.9,0,0.70341189,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.91,0,0.700334967,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,RipUpClasts,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.92,0,0.697258044,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.93,0,0.69418112,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.94,0,0.691104197,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.95,0,0.688027274,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.96,0,0.684950351,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.97,0,0.681873428,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.98,0,0.678796505,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
27.99,0,0.675719581,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28,0,0.672642658,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.01,0,0.669223855,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.02,0,0.665805052,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.03,0,0.662386248,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.04,0,0.658967445,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.05,0,0.655548642,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.06,0,0.652129839,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.07,0,0.648711035,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.08,0,0.645292232,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.09,0,0.641873429,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.1,0,0.638454625,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.11,0,0.635035822,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.12,0,0.631617019,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.13,0,0.621360609,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.14,0,0.611104198,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.15,0,0.600847788,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.16,0,0.590591378,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.17,0,0.580334968,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.18,0,0.570078557,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.19,0,0.559822147,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.2,0,0.549565737,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.21,0,0.539309327,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.22,0,0.50238625,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.23,0,0.465463173,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.24,0,0.428540096,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.25,0,0.391617019,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.26,0,0.354693943,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.27,0,0.342033992,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.28,0,0.329374042,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.29,0,0.316714092,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.3,0,0.304054141,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.31,0,0.291394191,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.32,0,0.278734241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.33,0,0.264109241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.34,0,0.249484241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.35,0,0.234859241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.36,0,0.220234241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.37,0,0.205609241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.38,0,0.197484241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.39,0,0.197484241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.4,0,0.197484241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.41,1,0.197484241,MaudBay,NWMayneIsland,478545,5413334,71,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.62,0.543893579,0.720795417,,,,,,,,
28.42,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.43,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.44,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.45,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.46,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.47,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.48,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.49,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.5,0,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.51,1,0.036920282,MaudBay,NWMayneIsland,478545,5413334,72,0,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.1,0.036920282,0.036920282,,,,,,,,
28.52,0,0.234046741,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.53,0,0.234046741,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.54,0,0.234046741,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.55,0,0.221859241,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.56,0,0.209671741,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.57,0,0.199515491,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.58,0,0.189359241,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.59,0,0.189359241,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.6,0,0.189359241,MaudBay,NWMayneIsland,478545,5413334,73,1,0,PlanarLaminations,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,,,,,,,,,,,
28.61,1,0.189359241,MaudBay,NWMayneIsland,478545,5413334,73,1,0,,,,,,,,,,ThinBeddedHeterolithic,11,PondedFill,3,NA,,0.1,0.209062366,0.234046741,,,,,,,,
